business_id,name,primary_category,categories,city,price_range,avg_rating,review_count
epAifIGqwj5oFp5MV8kgiQ,Mia Bella Restaurant,Gluten-Free,"Gluten-Free, Italian, Restaurants, Mediterranean",Cleveland,2,4.259615384615385,104
JtRKB_HJgpIHSduMSyyIkw,Ninh Kieu Vietnamese Restaurant,Ethnic Food,"Ethnic Food, Food, Restaurants, Vietnamese, Specialty Food",Cleveland,1,4.384615384615385,26
9mI2BHTu0at_JA3RA_AEeg,The Treehouse,American (Traditional),"American (Traditional), Nightlife, Pubs, Bars, Irish Pub, Restaurants, Dive Bars",Cleveland,2,3.48,75
imyKBHJGFixHJ2bh400b7Q,Geppetto's Pizza & Ribs,Pizza,"Restaurants, Pizza",Cleveland,2,2.8333333333333335,6
NMtxUApc4-puhWVtZWcU8g,4th Street Bar & Grill,American (Traditional),"American (Traditional), Bars, Restaurants, Nightlife, Cocktail Bars",Cleveland,2,2.4,10
0ZZIqTdEb7yUa13QZLKuGQ,21 Lounge & Kitchen,Bars,"Bars, Lounges, Sports Bars, Restaurants, American (New), Beer, Wine & Spirits, Nightlife, American (Traditional), Food",Cleveland,2,3.8421052631578947,19
6MlO4sGzERjA8kq5rySspQ,Chicago's Home of Chicken & Waffles,Cocktail Bars,"Cocktail Bars, Restaurants, Waffles, Breakfast & Brunch, Soul Food, Nightlife, Bars",Cleveland,2,3.0952380952380953,21
C7dj06ZUM-5P-_DMLckcVA,Lion's Pub,Bars,"Restaurants, Bars, American (New), Nightlife, Food Trucks, Vegan, Food, Sports Bars",Cleveland,1,3.8,30
J1RDyyPxhioqm8c_fi4P4Q,Lola,Wine Bars,"Restaurants, Wine Bars, Nightlife, American (New), Bars",Cleveland,3,4.257009345794392,214
A7i_H252XydtrK7BUTvoog,Stonetown,Southern,"Southern, Food, Seafood, Restaurants, Soul Food, Breakfast & Brunch",Cleveland,2,3.5434782608695654,46
MjLRxNBuFR9DvA2XzQAXIA,Danny's Deli,Delis,"Restaurants, Delis, Breakfast & Brunch, Sandwiches",Cleveland,1,4.642857142857143,14
IvkBPG8qtSx56P0Z9xmijg,Grotto Wine Bar,Bars,"Bars, Nightlife, Wine Bars, Italian, Restaurants",Cleveland,2,3.8666666666666667,15
Gf1W5_Gcu_yn4sF28JkVXA,Jimmy John's,Delis,"Delis, Sandwiches, Restaurants, Food, Food Delivery Services",Cleveland,1,3.5,8
Lh-JAmxrTPmFoeBkRNXrZA,Nick's Sports Corner,Nightlife,"Nightlife, Restaurants, Bars, Sports Bars",Cleveland,1,2.375,8
qbDaSyxDfUZNheucJym2Pg,Golden Dragon,Seafood,"Restaurants, Seafood, Chinese",Cleveland,2,2.8181818181818183,11
p6Rf2hsyF1eYVJk9ag3W2A,Mason's Creamery,Food,"Food, Restaurants, Food Trucks, Food Stands, Ice Cream & Frozen Yogurt",Cleveland,1,4.5227272727272725,88
LvnOhs9Udhyp5adF7Cq98g,Sushi 86,Sushi Bars,"Restaurants, Sushi Bars",Cleveland,2,3.909090909090909,66
4xnurYLQHpLgsVcWB2fEkA,Panini's,Sandwiches,"Restaurants, Sandwiches",Cleveland,2,3.25,8
m3DVIvPsuLuA9OMSgWNLcQ,Bloom Bakery at Public Square,Sandwiches,"Sandwiches, Coffee & Tea, Vegan, Restaurants, Bakeries, Desserts, Food",Cleveland,1,4.045454545454546,22
KsYAGLP4yC7FbfixaeCHsA,My Friends Deli & Restaurant,Coffee & Tea,"Restaurants, Coffee & Tea, American (Traditional), Diners, Delis, Food",Cleveland,1,3.511627906976744,43
XBsZoWiUJLi26FtAD6wWDw,Mama Joyce's,Soul Food,"Restaurants, Soul Food",Cleveland,1,3.8666666666666667,15
63lBTe-rgqR_LcAOh_xuPQ,Primo Vino,Italian,"Italian, Restaurants",Cleveland,2,3.9,10
vmOnhwEiqBOCaTegD_cUDg,The Garage Bar,Dive Bars,"Dive Bars, Burgers, Nightlife, Restaurants, Chicken Wings, Bars",Cleveland,1,3.3636363636363638,11
yqIVlkpQF_IdhVk1yTiIjw,Chipotle Mexican Grill,Fast Food,"Fast Food, Mexican, Restaurants",Cleveland,1,2.55,20
L-Yo6f0evdy6v3a9-biwkw,The Cadillac Ranch,Nightlife,"Nightlife, American (Traditional), Bars, Restaurants, Dance Clubs",Cleveland,2,2.0714285714285716,14
oxeW1tSB-e_oIzCQZtqyTw,Noodlecat,Noodles,"Noodles, American (New), Restaurants, Japanese",Cleveland,2,3.1634615384615383,208
viCWNmpnYWCdWpHOHGjerQ,One Walnut,American (New),"Restaurants, American (New)",Cleveland,3,3.0,6
xFl6krZlEO5vrX5LzsCsGQ,Waterloo Brew,Food,"Food, Restaurants, Breweries, Sandwiches",Cleveland,2,3.5555555555555554,9
8U6EmwNaeTnhKbhBgIZPGQ,Twist,Gay Bars,"Gay Bars, Restaurants, Bars, Nightlife",Cleveland,2,3.5,6
9k8cUeIuVDHhDJVw7bSgwg,Zoup!,Sandwiches,"Restaurants, Sandwiches, Soup, Salad",Cleveland,1,3.4444444444444446,9
_KD8Fua-jFlEXHCwVTY-cQ,The Standard,American (New),"American (New), Restaurants",Cleveland,2,4.222222222222222,36
Jd9L7pNhC982XeCNbPncXg,Saucy Brew Works,Pizza,"Pizza, Restaurants, Breweries, Food",Cleveland,2,4.0,9
G0F3kmnES1i8a9Vp78ct7w,New Jackie Chen's Chinese Restaurant,Chinese,"Chinese, Restaurants",Cleveland,1,3.4,5
0kyVqnMoflj3DLDecGK89Q,Taco Bell,Fast Food,"Fast Food, Tex-Mex, Restaurants, Mexican",Cleveland,1,2.6666666666666665,9
jRAUH6Ypc_2rX_nh3NMqcQ,Otani Japanese Restaurant,Japanese,"Restaurants, Japanese, Sushi Bars",Cleveland,2,3.8333333333333335,24
se2a2QaJi8Yx_KjE1r-_sQ,Eat'n Park Restaurant,Breakfast & Brunch,"Breakfast & Brunch, Desserts, American (Traditional), Restaurants, Food",Cleveland,1,2.25,8
lTFauUhnfk4pPhOMGDiEgg,Barroco express,Cuban,"Cuban, Latin American, Restaurants, Colombian",Cleveland,1,3.2666666666666666,15
MJXN25eWW0U4E5aVUlAFCw,Ming Moon,Chinese,"Restaurants, Chinese",Cleveland,1,3.142857142857143,7
AbPQf-X7awuPFDULiJ43bg,Superior Pho,Soup,"Soup, Restaurants, Vietnamese, Sandwiches",Cleveland,1,4.28125,256
B2lr7sQv1NDujuD37tTBNw,Antonio's Pizza,Caterers,"Caterers, Pizza, Event Planning & Services, Restaurants",Cleveland,2,3.857142857142857,7
4tc3kLlLuiolIP4jJslYYw,Deon's Restaurant,Fast Food,"Fast Food, Restaurants, Chicken Wings",Cleveland,2,4.0,5
akjewrvAc_LwLqbZ-kqQ5Q,Cafe 1845,Event Planning & Services,"Restaurants, Event Planning & Services, Caterers",Cleveland,1,2.5,4
_9ivE0h8DdfEWqdSL8JU6g,Muldoon's Saloon & Eatery,American (Traditional),"American (Traditional), Restaurants",Cleveland,2,3.4,30
ORM-8CMtxLsbhyJIvxfjYg,Wrapz Pita Bar,Food,"Food, Mediterranean, Restaurants, Specialty Food",Cleveland,1,3.5555555555555554,9
Ged33xMUz2TpAgzxycGfVw,El Rinconcito Chapin,Tapas/Small Plates,"Restaurants, Tapas/Small Plates, Latin American",Cleveland,2,4.0,6
xBgQ4T6mhS5VsmK9u6mBcg,Fire,American (New),"American (New), Soul Food, Restaurants",Cleveland,3,4.229357798165138,109
kcCncG6-pomVVc7r27HYWA,Cafe Sausalito,Seafood,"Seafood, Restaurants, Italian, Burgers",Cleveland,2,3.090909090909091,11
3dMAswAQk0ehFvuE8V8RDA,Istanbul Grill,Turkish,"Turkish, Vegetarian, Restaurants, Halal, Mediterranean",Cleveland,2,4.142857142857143,28
7M_wmSKg-qljRdwafdPKpg,Umami Moto,Food Trucks,"Food Trucks, Thai, Restaurants, Food Stands, Street Vendors, Food, Asian Fusion",Cleveland,1,4.111111111111111,27
bbnpPdoRymorHJLY2owBiQ,The Market Cafe and Wine Bar,American (Traditional),"American (Traditional), Restaurants",Cleveland,2,3.9473684210526314,19
2tfMXjOotr1r168mVttUmQ,Local West,Sandwiches,"Sandwiches, Gastropubs, Burgers, Restaurants, American (Traditional)",Cleveland,2,3.8974358974358974,39
3_STYcEwVsieJPo0GWjxLw,King Fong,Asian Fusion,"Asian Fusion, Chinese, Restaurants",Cleveland,1,3.9166666666666665,12
p8JB_gaDUuJFwypSZOSYMg,Hoggy's Restaurant,Barbeque,"Restaurants, Barbeque",Cleveland,2,2.4285714285714284,7
507j6A0IUBSYFgTOx7YABA,East Coast Pizza,Pizza,"Pizza, Restaurants",Cleveland,1,3.5,4
2alo9GzeOsbg4jeKYFQmxQ,Santo's Pizza & Pasta,Desserts,"Desserts, Pizza, Restaurants, Food, Italian",Cleveland,2,3.736842105263158,19
Kuv-QSWUtOm5IjAxcFMl8A,Luna Bakery Cafe,Cafes,"Restaurants, Cafes, Food, Bakeries, Breakfast & Brunch, Custom Cakes",Cleveland,2,4.206896551724138,116
lJU19A8gxyNT1gU8y4pv1w,Hatfield's Goode Grub,Street Vendors,"Street Vendors, Restaurants, Food Trucks, Southern, Food",Cleveland,2,4.333333333333333,9
tB0zkiCxLjJwEPCRmwlVrA,Sonic,Food,"Restaurants, Food, Burgers, Fast Food",Cleveland,1,2.4,15
7MZArBbssmSOt-IPpR8YWw,Bratenahl Kitchen,Caribbean,"Restaurants, Caribbean",Cleveland,2,4.222222222222222,9
42rDLL6vNJ5w66Ccj6a5XQ,McDonald's,Fast Food,"Restaurants, Fast Food, Burgers",Cleveland,1,2.75,4
0LAjD6m5LjiSbiajp2SR4Q,Leader Bar And Grill,Pubs,"Pubs, American (Traditional), Nightlife, Bars, Restaurants, Burgers",Cleveland,2,3.2857142857142856,7
gstmQyich5ToZPBNhSthmw,Zdara Grille + Lounge,Mediterranean,"Restaurants, Mediterranean",Cleveland,2,3.0,6
BT7FeQ8VkpHrU9qihvGD3w,Cafe Falafel,Mediterranean,"Mediterranean, Falafel, Restaurants, Middle Eastern, American (New)",Cleveland,1,3.9473684210526314,19
tulUhFYMvBkYHsjmn30A9w,Hot Sauce Williams Barbecue Restaurant,Barbeque,"Restaurants, Barbeque, Soul Food",Cleveland,1,3.111111111111111,63
-kTHAUKuzh7cFZjVAW55Ug,Chipotle Mexican Grill,Mexican,"Mexican, Fast Food, Restaurants",Cleveland,1,2.8333333333333335,12
1KRnx1P4gYlkpmezGTERaA,Touch Supper Club,Bars,"Restaurants, Bars, American (New), Pizza, Breakfast & Brunch, Lounges, Nightlife",Cleveland,2,3.701492537313433,67
lr24BCFNXmnFsIXk4utUjQ,Casamel's Pizza,Sandwiches,"Sandwiches, Chicken Wings, Pizza, Restaurants",Cleveland,1,4.0,8
S1zlGFu9fi5-QmVpGqsKsA,Michaelangelo's,Italian,"Restaurants, Italian",Cleveland,3,3.903225806451613,31
Xm0BdTIRqtTIgacx_JjICA,Hoopples,American (Traditional),"American (Traditional), Dive Bars, Nightlife, Bars, Restaurants",Cleveland,1,4.0,26
5ynzVV_kayd5hfv5Kt6Vbg,Burgers 2 Beer,Burgers,"Restaurants, Burgers",Cleveland,1,2.9285714285714284,14
OCxl56kc8QcxxA-uLxNfIw,Guthrie's Chicken Fingers,Fast Food,"Fast Food, Chicken Wings, Restaurants",Cleveland,1,3.8,30
DuMWyxL4DMcy5A8MXD_67w,Parkview Nite Club,Bars,"Bars, Nightlife, Restaurants, Pubs, American (Traditional), Arts & Entertainment, Jazz & Blues",Cleveland,2,3.8,45
R13VkcyUIU3xG2fRFbBvBA,Cafe 56,Sandwiches,"Sandwiches, Salad, Soup, Restaurants",Cleveland,1,3.533333333333333,15
Ksk5cLav4OtbUtpRGp5b4g,India's Cafe & Kitchen,Indian,"Restaurants, Indian",Cleveland,2,3.2857142857142856,7
VUOn9pztnaEX49Xfb_9L7A,Osteria Di Valerio & Al,Italian,"Restaurants, Italian",Cleveland,3,3.5806451612903225,31
u2w7rfwl06rzHU7RcRkr9w,Antonio's Pizza,Italian,"Italian, Pizza, Restaurants",Cleveland,2,4.2,10
n_UlhRNcv9dm04NbUNBrFQ,Currito - Burritos Without Borders,Mexican,"Restaurants, Mexican",Cleveland,1,3.4,15
x8dRsP9mpI2FD6vazC990A,Zen Cuisine,Chinese,"Chinese, Cantonese, Asian Fusion, Restaurants",Cleveland,1,4.1,10
QeEYzgBVTVO8IGqGCfPg8A,Nate's Deli & Restaurant,Delis,"Delis, Middle Eastern, Restaurants, Breakfast & Brunch",Cleveland,1,3.1666666666666665,6
qZZ8VU1Bk-xCruEAZNwm6A,Sainatos,Pizza,"Restaurants, Pizza",Cleveland,2,3.9655172413793105,29
w-ch2_73sYc68VJrWAQL3g,Light Bistro,Tapas/Small Plates,"Tapas/Small Plates, American (Traditional), American (New), Restaurants",Cleveland,2,4.142857142857143,56
_5inlOVvlrCOKcI772RqJQ,Benihana,Nightlife,"Nightlife, Restaurants, Sushi Bars, Japanese",Cleveland,3,3.0,22
T2JwvV8hH15KbnS1OCnrJg,A Thai Restaurant,Thai,"Thai, Restaurants",Cleveland,2,3.5294117647058822,17
g9i9xFh9HtPWNLMB3ru3ug,Campbell's Sweets Factory,Cupcakes,"Cupcakes, Popcorn Shops, Specialty Food, Chocolatiers & Shops, Cafes, Desserts, Bakeries, Food, Restaurants",Cleveland,1,4.6923076923076925,39
L-Go77QiXmXsYt9dYULPww,Sí Señor Mexican Restaurant,Mexican,"Mexican, Restaurants",Cleveland,2,3.682926829268293,41
EsjY-B1wh76hK6G6deH1hw,Prime Rib Steakhouse,Steakhouses,"Restaurants, Steakhouses",Cleveland,3,3.5,8
j4Ms51MtI4arORwaICNfCw,Ohio City Pizzeria,Pizza,"Pizza, Restaurants",Cleveland,1,3.0,26
BR92F6HmOHq-uKtMgyr7rw,Der Braumeister,Delis,"Delis, American (Traditional), Restaurants, German",Cleveland,2,3.738095238095238,42
ijY4C4ut4M9xg3QvK2R2pg,Li Wah,Chinese,"Restaurants, Chinese, Dim Sum, Cantonese",Cleveland,2,3.6055045871559632,109
zB4w1HYzZ9tBwjLNvLNc3Q,Houlihan's,American (New),"American (New), Bars, Restaurants, Nightlife",Cleveland,2,2.4615384615384617,13
sS5-UR5I1N_JZx8UGt5xGg,Blue Bar,American (New),"Restaurants, American (New)",Cleveland,2,3.4285714285714284,14
nL4cq4GEz4uiM48nz5E7ug,Gus's Family Restaurant,Breakfast & Brunch,"Breakfast & Brunch, Restaurants, American (Traditional)",Cleveland,1,3.8125,16
dPIQurJHDMt1KDlXolNFhw,Nautica Queen Cruise Ship,Tours,"Restaurants, Tours, American (New), Hotels & Travel",Cleveland,2,3.230769230769231,13
hiNArIsFnQXJHwtCglSJFw,Encore Restaurant and Blue Bar,Event Planning & Services,"Event Planning & Services, American (Traditional), Bars, Hotels, Hotels & Travel, Nightlife, Restaurants",Cleveland,1,1.8333333333333333,6
nMscHTw8QDyXjT5iteO9aA,Drink. Bar & Grill,Tapas/Small Plates,"Tapas/Small Plates, Nightlife, Restaurants, Lounges, American (New), Cocktail Bars, Bars",Cleveland,2,4.535714285714286,28
PNMsWRyh4X1xfPil5vhywA,Bogtrotters Doorstep,Sandwiches,"Restaurants, Sandwiches",Cleveland,1,4.15,60
e_W6Q-qOHcUR5ZKrwvC2qw,China Town II,Chinese,"Restaurants, Chinese",Cleveland,1,3.0,13
Qqh2cFO1bk5TQ8mWIEjbCw,Herb 'n Twine,Sandwiches,"Restaurants, Sandwiches",Cleveland,2,4.636363636363637,44
CSBNoeTyY_PjH0Wdcw7S2w,Aeoshi Cafe,Sushi Bars,"Restaurants, Sushi Bars",Cleveland,2,3.6,5
mIl2E5qSPveA6Bl9aXAMjw,Johnny's Little Bar,Beer Bar,"Beer Bar, Nightlife, American (Traditional), Bars, Burgers, Restaurants, Sandwiches, Dive Bars",Cleveland,2,3.838709677419355,62
hTEVm9uOnR6L7hLAigNNAw,Alaturka,Turkish,"Restaurants, Turkish",Cleveland,2,4.222222222222222,18
jA3xcba82t8x06H8NzG4VQ,The Black Pig,American (New),"Restaurants, American (New), Breakfast & Brunch, French",Cleveland,2,4.326086956521739,46
CJvN2k3gjR7JspTx21icTQ,Crust,Pizza,"Pizza, Restaurants",Cleveland,1,4.174418604651163,86
2TC-P3bUwz1ZYxpqAlCgiw,Sans Souci Restaurant,Mediterranean,"Mediterranean, Restaurants",Cleveland,3,3.6363636363636362,11
intKyiipUlHDWi_chv0f3A,Merchant Street,Nightlife,"Nightlife, Mediterranean, Salad, Restaurants, Fruits & Veggies, Food, French, Bars, Sandwiches, Specialty Food, Italian, Gluten-Free, Wine Bars",Cleveland,2,4.875,8
OKYp_AwhXfqL_0Pgw1WB9Q,Jack Flaps,Breakfast & Brunch,"Restaurants, Breakfast & Brunch",Cleveland,2,4.054054054054054,148
COUJUfrodU-MH4tenlzoXA,Rosie & Rocco's,Italian,"Italian, Restaurants",Cleveland,1,3.3333333333333335,6
2N4AeKjw2WdBchIVqYPv_A,The Nosh Box,Food Stands,"Food Stands, Restaurants, American (Traditional), Tex-Mex",Cleveland,2,3.5,6
anzCdD5eIEHwydTpXhLlUA,Happy Dog,Arts & Entertainment,"Arts & Entertainment, Pubs, Music Venues, Nightlife, Lounges, Hot Dogs, Bars, Restaurants",Cleveland,1,4.291390728476821,302
HNs2Nf-trqFTDtho4vhfmA,The South Side,Bars,"Bars, Lounges, Restaurants, American (New), Nightlife",Cleveland,2,3.588235294117647,170
_g0dF6TAj7-RlSUfsGwl7w,Teahouse Noodles,Specialty Food,"Specialty Food, Restaurants, Asian Fusion, Food, Ethnic Food",Cleveland,1,3.4285714285714284,7
VbPPexfp8wa7Fjqp3tRDmw,Sahara International,Middle Eastern,"Middle Eastern, Restaurants",Cleveland,1,4.0,7
xQo0O_EgcH2_yldW3lOt5Q,Market Creations Cafe,Asian Fusion,"Asian Fusion, Nightlife, Restaurants, Food, Lounges, Do-It-Yourself Food, Cafes, American (New), Buffets, Bars",Cleveland,1,3.5,4
hWLqwafZ2tXH0S073lJSGA,The Coney Company,Hot Dogs,"Restaurants, Hot Dogs, Burgers, American (Traditional)",Cleveland,1,4.0,14
CBgcKcrbN7VSoofxCsCOBA,Mister Brisket,Sandwiches,"Sandwiches, Specialty Food, Restaurants, Food, Meat Shops, Butcher",Cleveland,1,4.457142857142857,35
a1_ZedhXo5mVflOV471pCA,Mely's Kainan,Filipino,"Filipino, Restaurants",Cleveland,1,4.75,8
lHLNQnEHwCJ_CROCfCxEzw,Scotti's Italian Eatery,Pizza,"Pizza, Italian, Restaurants",Cleveland,2,4.105263157894737,19
qML8HCfDh7vmIxvbt1QgOg,Cicis,Pizza,"Pizza, Restaurants, Buffets, American (Traditional)",Cleveland,1,2.2222222222222223,9
PqSwcDrL1wrwal8hlDf8IQ,Sapporo Sushi,Japanese,"Japanese, Asian Fusion, Restaurants, Sushi Bars",Cleveland,2,3.5294117647058822,17
Md6NWl54ny8hA-NVaYZuew,Nighttown,American (New),"Restaurants, American (New), Bars, Jazz & Blues, Arts & Entertainment, Nightlife",Cleveland,2,3.5526315789473686,76
9bxrdL-pQg6SVMFmDcg1ow,Rising Star Coffee Roasters,Wholesale Stores,"Wholesale Stores, Shopping, Restaurants, Coffee Roasteries, Food, Coffee & Tea, Cafes",Cleveland,2,4.484848484848484,33
423AAbu0yBoDMOeVwnLzkQ,Camino,Beer,"Beer, Wine & Spirits, Nightlife, Restaurants, Mexican, Food, Bars",Cleveland,2,3.5142857142857142,35
3trdX3B7ZwmO2SKpQ9UJrg,Flipside,Bars,"Bars, American (Traditional), Food, Burgers, Sandwiches, Nightlife, Restaurants, Beer Bar, American (New)",Cleveland,2,3.727272727272727,22
dyJsv02GJgQZBl2Lh3vjjg,Addy's Restaurant,Diners,"Diners, Restaurants",Cleveland,1,3.375,8
bXGADvexLZ7sAiAuTfhYiA,Champps Americana,American (Traditional),"Restaurants, American (Traditional)",Cleveland,2,2.5,6
xXZw2v10FbaqRiibXhAhlg,Fanucce's Italian Imports and Pizzeria,Pizza,"Restaurants, Pizza, Italian",Cleveland,2,3.111111111111111,9
Aqhy2ZYpEeJ61aIJH_iCxw,East China,Chinese,"Chinese, Restaurants",Cleveland,1,2.111111111111111,9
GtSNTE2qMOZBlj0noCgCGw,Miega Restaurant,Barbeque,"Barbeque, Restaurants, Korean",Cleveland,2,3.78,50
qHiaNXS_F1M8aEa7YfoqCw,Ocho Rios True Island Cuisine,Food,"Restaurants, Food, Caribbean, Seafood",Cleveland,1,4.0,5
CySpYWrovIOGh7hdz9ahOQ,Dragonfly Lounge,Sushi Bars,"Sushi Bars, Nightlife, Bars, Restaurants, Lounges",Cleveland,2,3.8125,16
liPSeXaAfv8jxRGJ717VmQ,Nano Brew,American (New),"American (New), Food, Bars, Burgers, Breweries, Restaurants, Nightlife",Cleveland,2,3.5816326530612246,98
QMpy9X4gqqqRY2QwG2kxVA,Astoria Cafe and Market,Specialty Food,"Specialty Food, Tapas/Small Plates, International Grocery, Imported Food, Cafes, Food, Restaurants, Mediterranean",Cleveland,2,4.5,18
hTSIT3puu8m8-kOZYS4Zdg,Ohio City Burrito,Mexican,"Restaurants, Mexican",Cleveland,1,3.656862745098039,102
98XJsz4hbDBxzowVUPC3lw,Silver Spartan Diner,Food,"Restaurants, Food, Diners",Cleveland,1,1.8333333333333333,6
hrvjRWqHOkPa9jBPpX1B8A,Becky's,Pubs,"Pubs, Dive Bars, American (Traditional), Restaurants, Karaoke, Bars, Burgers, Nightlife",Cleveland,1,4.0,28
W07TY9cx2ZpDQyAn0ynMQg,La Dolce Vita,Italian,"Restaurants, Italian",Cleveland,2,3.090909090909091,66
P0uECGAlrELjqeOtDHcB-Q,Blue Moose Eatery,American (Traditional),"Restaurants, American (Traditional)",Cleveland,1,2.7142857142857144,7
02E9r4BQzVrA76Bf7G-KMw,Edison's Pizza Kitchen,Pizza,"Restaurants, Pizza",Cleveland,2,3.898876404494382,89
2VUhmFkIvARpEP9B5dZo9w,Suzie's Family Style Restaurant,Performing Arts,"Performing Arts, Arts & Entertainment, Restaurants, Food, Cafeteria, Coffee & Tea",Cleveland,1,3.6666666666666665,6
PubwGsZPO2N7QBekieMe9w,Don Ramon/Grand Fiesta Mexican Restaurant,Nightlife,"Nightlife, Bars, Restaurants, Mexican, Event Planning & Services, Caterers",Cleveland,2,3.2083333333333335,24
X1v2lPPXgJGaIufxJHvZCA,Ha Ahn Korean Restaurant,Japanese,"Restaurants, Japanese, Sushi Bars, Korean",Cleveland,2,3.80327868852459,61
gw0ZS5b5RP3Lzr1BoCbALg,Charkha Exotic Indian Cuisine,Indian,"Indian, Restaurants",Cleveland,2,4.037037037037037,27
YgHp9MdZ1vVdYyMEro4TtQ,XYZ the Tavern,Bars,"Bars, Barbeque, Pizza, American (New), Restaurants, Pubs, Nightlife",Cleveland,2,3.85,120
RQlC4Tgc7Gk_tmxxY7oF6A,Ligali's Bistro,American (New),"American (New), Restaurants, Nightlife, Pubs, Bars",Cleveland,2,3.0,11
OOXUDZVOREgjwrLiwr3Spg,The Corner Alley at Uptown,Active Life,"Active Life, Arts & Entertainment, Bars, Sports Bars, American (New), Italian, Nightlife, Restaurants, American (Traditional), Bowling",Cleveland,2,2.8125,16
iZfeH70e_YFLrURT8WuCYQ,El Rodeo,Mexican,"Restaurants, Mexican",Cleveland,2,3.1666666666666665,18
54kfE6vauORUVUifLagkXQ,Hyde Park Prime Steakhouse,Steakhouses,"Steakhouses, Restaurants",Cleveland,3,4.0,13
doz0Zf14FVyj4f2knQO30A,Beckham's B&M,Barbeque,"Barbeque, Seafood, Chicken Shop, Restaurants",Cleveland,1,1.8181818181818181,11
o4HbgQnUkYnTLsbb6K5hjg,Society Lounge,Lounges,"Lounges, Nightlife, Tapas Bars, Jazz & Blues, Bars, Arts & Entertainment, Restaurants",Cleveland,2,4.159420289855072,69
tQ-BmlXNhaykObSzU6xujA,La Tortilla Feliz,Latin American,"Latin American, Restaurants",Cleveland,2,4.571428571428571,7
9Dpk8U2-7bETxk6MSfCM-A,Smedley's Bar & Grill,American (Traditional),"American (Traditional), Restaurants, Arts & Entertainment, Pubs, Music Venues, Bars, Nightlife",Cleveland,1,3.1666666666666665,6
qSVCYsz1sv1b3W4z4WDTsQ,Cropicana,Bars,"Bars, Dive Bars, American (New), Restaurants, Nightlife",Cleveland,2,3.0625,16
unDs06rQ8V-d8-EujSVe8A,Gusto!,Bars,"Restaurants, Bars, Wine Bars, Italian, Nightlife",Cleveland,2,3.5384615384615383,13
TknwCR_kdD90D8Bx1WcLnA,Sung's House,Sushi Bars,"Sushi Bars, Restaurants, Korean",Cleveland,2,3.806451612903226,31
H1j34TgbrVZkxeww9xlJTw,Steve's Gyros,Mediterranean,"Mediterranean, Restaurants, Middle Eastern",Cleveland,1,4.178571428571429,56
TAwgNWX-Xv7xnTHeRqPReQ,West Side Market Cafe,Breakfast & Brunch,"Breakfast & Brunch, Juice Bars & Smoothies, Food, Restaurants, Diners",Cleveland,1,3.6666666666666665,12
zhwqX2uk3XF_fwtwLj397A,Rock Bottom Restaurant & Brewery,Restaurant,Restaurants,Cleveland,2,3.2857142857142856,7
rzd_2GJpkvHPejEwJ-IKHg,Somer's Restaurant,American (Traditional),"American (Traditional), Diners, Restaurants",Cleveland,1,3.888888888888889,9
7tzhoEyaTLxdwkCWMTUbZg,Dynomite Burgers,Burgers,"Burgers, Restaurants",Cleveland,2,3.466666666666667,15
Ufo0Papm3oyoCfBvnsJH7g,Bonbon Pastry and Cafe,Breakfast & Brunch,"Restaurants, Breakfast & Brunch, Desserts, Food, Bakeries",Cleveland,2,3.6587301587301586,126
WpOMfnH8hvUOENVNn9xMsQ,John Q's Steakhouse,Steakhouses,"Restaurants, Steakhouses, American (Traditional)",Cleveland,3,3.2857142857142856,14
cRTkev8c66o6q6v7FstjLA,Szechuan Cafe,Chinese,"Chinese, Szechuan, Restaurants, Soup",Cleveland,2,3.8181818181818183,11
soyZ8bv2ZsSpsBv4PGMrTA,Sergio's in University Circle,Seafood,"Seafood, Restaurants, Italian",Cleveland,2,3.5454545454545454,11
rnvKg9DtsAIHWU4eywsqmA,Boney Fingers BBQ,Event Planning & Services,"Event Planning & Services, Breakfast & Brunch, Restaurants, Salad, Barbeque, Caterers",Cleveland,2,4.833333333333333,6
fQP_jXrSoVKty5zxV3_Z6g,IHOP,American (Traditional),"American (Traditional), Restaurants, American (New), Breakfast & Brunch",Cleveland,1,3.1666666666666665,12
xMUcmzDm3P4U1urVD2pYdQ,Presto Sandwiches,Sandwiches,"Restaurants, Sandwiches",Cleveland,1,3.2666666666666666,15
82aapoEF7sBcxrrP9AWiEw,The Burnham Restaurant,Seafood,"Seafood, Cajun/Creole, Restaurants, American (New)",Cleveland,2,3.7,10
JJe0yIYC_M3la1Qbm9i3UQ,Sachsenheim Hall,Venues & Event Spaces,"Venues & Event Spaces, Event Planning & Services, Lounges, Tacos, Caterers, Restaurants, Mexican, Nightlife, Party & Event Planning, Bars, Fish & Chips",Cleveland,1,4.225806451612903,31
HNv5U4CnJIY5CiwdedVrHQ,AMP 150,Bars,"Bars, American (New), Restaurants, Nightlife, Lounges",Cleveland,2,3.5833333333333335,48
fuPhVyvwoMFNRqM4O1CkeQ,Aladdins' Bakery & Market,Mediterranean,"Mediterranean, Restaurants, Food, Bakeries",Cleveland,1,4.233333333333333,30
9Ii0ZUKw0zAus-AnI00xLw,Piñatas Mexican Restaurant and Cantina,Mexican,"Mexican, Restaurants",Cleveland,2,2.125,8
TPJO55zWyo2CeeXQvOre8A,Tastebuds,American (New),"Restaurants, American (New), Sandwiches",Cleveland,2,4.366666666666666,30
