review_id,user_id,business_id,rating,date
js2ocAZS2kRzkRbQ6FUcTA,jzW3EhLl16TFapyQl8KYIA,ZL-4ejIO3DCgSsdRWwsX-A,5,2014-10-28
UnqEiguUKBgWdMVx2pt7Yw,Xxvz5g67eaCr3emnkY5M6w,ZL-4ejIO3DCgSsdRWwsX-A,2,2010-08-19
JOFfCFHoUzFeLGB9ferhXQ,9OYlUJNM5z39Qr-hSyKGRw,ZL-4ejIO3DCgSsdRWwsX-A,5,2016-06-27
8oAJn1GdgnosBKXb9q09LQ,I2MpCRyPuXlpWbmRVgMUlg,ZL-4ejIO3DCgSsdRWwsX-A,5,2010-03-18
9iA_yf0DsvTarLAJbTYO9A,YRvwnfOfpeXK76e1-pe5Dw,ZL-4ejIO3DCgSsdRWwsX-A,4,2014-03-27
LbbFpZVcElrtovlwYiOTGw,3Uv0dGI2IXJb2OUj8R2GJA,ZL-4ejIO3DCgSsdRWwsX-A,4,2015-04-02
xdcq6xLwkrnSbBHg86Tmew,vlu3tkXF9uMgzyWgHnS0sg,CuIPocteo1F3LEn1OqUoHg,5,2013-01-05
N7GsgieW8YRLDXOpPiNkhQ,wf3tEvAFkPwWDIII0Hu5Ng,CuIPocteo1F3LEn1OqUoHg,5,2013-08-22
--d8uvVzyky3oRGoFav4xg,lNV_41tDV2C2c3dbzj5-2A,CuIPocteo1F3LEn1OqUoHg,4,2017-06-01
7lE3_GAzumfScplFA-0ATQ,-UsqBygSimY0lDEmMvegkw,CuIPocteo1F3LEn1OqUoHg,5,2015-02-06
pp0li_sKeIldZ2RCuWIzuw,dt9IHwfuZs9D9LOH7gjNew,CuIPocteo1F3LEn1OqUoHg,3,2013-07-24
LqExwTLWBwgfWdLxDL-hfA,ZuAPG1e20BxJz-OzK25Glw,CuIPocteo1F3LEn1OqUoHg,5,2017-05-07
FflLRBaJ0CwCjcCNM0_3YA,6HHCHTe7nbIwaWamTk_xPA,CuIPocteo1F3LEn1OqUoHg,4,2016-06-15
NHTsrp0CXNW_zZLV6zZKVw,XYSDrIef7g4Gmp3lNFVO6A,68kpmZBEb6x7wG1HBeLQ3g,3,2016-03-27
br4PCGX8dnAHafLTIeCqAg,0cTnc4Rb4iRWbZZkQ7XK6A,68kpmZBEb6x7wG1HBeLQ3g,3,2015-06-06
3WDBRZe0hV2R5qFy0FPgYA,dvwFC5u09dbG_16AeNKBmQ,68kpmZBEb6x7wG1HBeLQ3g,4,2013-03-21
BctjrGJFBXHbh_1RaWtssQ,DRlIsW15Zn2qwYdOuhHlsg,68kpmZBEb6x7wG1HBeLQ3g,3,2013-10-22
2g5bEWqa89Axp5lOVijhZg,Se9dkAqNfBoOoAbKT0LEsg,68kpmZBEb6x7wG1HBeLQ3g,4,2013-01-24
Irvy7IqkG_8hIcwE4hlQ9g,nOr3_aq60yivqgcso_iDMw,68kpmZBEb6x7wG1HBeLQ3g,3,2016-02-04
FftrvKXpikfjscsuCBwfiw,74GGX-w5Pcva049hrjHr4A,68kpmZBEb6x7wG1HBeLQ3g,5,2014-06-18
rHoas_jUOlcyISOBRsE-1A,NAZbDQ6gHYt0UArXio-ydA,68kpmZBEb6x7wG1HBeLQ3g,4,2014-02-08
Op_vpMT44bLKWkau67Ebug,tWVlSt-66fl6bk9_5UzltQ,68kpmZBEb6x7wG1HBeLQ3g,4,2013-06-19
EbSywyl-7sUFbdrp3g_yUw,-R3Liu8xDWu-VpWSW8YlKA,68kpmZBEb6x7wG1HBeLQ3g,3,2015-06-08
hi6BR9kMpwKGoIr8ZfG_Sg,8v1rpTH0d8YjjGWA892l1Q,68kpmZBEb6x7wG1HBeLQ3g,5,2013-10-31
UAUegaSlr6GY1YKoiBH2pw,wBt4Vh9Iptl4qAbQMCv1Ow,68kpmZBEb6x7wG1HBeLQ3g,5,2016-05-27
KKTr9wDFmeX8LG8nyVpsWA,Hi10sGSZNxQH3NLyWSZ1oA,68kpmZBEb6x7wG1HBeLQ3g,5,2017-03-20
IsuLfqFhl0zu6yeJK09naw,1fBZy5_5CgT9ZK-bpbizLw,68kpmZBEb6x7wG1HBeLQ3g,5,2015-11-15
0ZGnXaUdw2vgJx4sUHBmLg,5x9HuvhQaUYVcb7wUElbLQ,68kpmZBEb6x7wG1HBeLQ3g,4,2013-02-13
_xBrw1Y-9qoFgCWqZgCRHw,i6nzTfZ8TRckJOGgZIpr5Q,68kpmZBEb6x7wG1HBeLQ3g,5,2013-11-30
BVnKxxghXFD5SqvR4dniOw,GWaGs0r0fliNU6xcyQhGSA,68kpmZBEb6x7wG1HBeLQ3g,5,2016-11-25
PF_luwjzeEA1nxpkO33QzQ,A_Y6l-luQEWRqB4OkPjmpw,68kpmZBEb6x7wG1HBeLQ3g,4,2013-01-25
xp6_4LWroIl8FEaCONg3Mw,BegGwEPte4pTY_RP5Vcqrg,68kpmZBEb6x7wG1HBeLQ3g,4,2015-05-05
hjKAOYn9muEtE-O_7TBkvA,1mPBl1vFBrihrlOTh7IMKQ,68kpmZBEb6x7wG1HBeLQ3g,4,2015-07-02
1AsaGl6rQ-hB-CwC0hLikA,rtPVsFnaKhbU7RZRNJ0mLg,68kpmZBEb6x7wG1HBeLQ3g,5,2015-02-05
G6ibpAWal33PavwREAZBzA,DUYis8mdDy_JmpHGlMDj-g,68kpmZBEb6x7wG1HBeLQ3g,4,2015-06-05
CJad4Es4h83evpmikP3jOA,Na3FnrwMltjTDWN4JjeKIA,68kpmZBEb6x7wG1HBeLQ3g,5,2014-03-05
fByWF-yxySpB25gY2dJujA,h9MZv5I1hvTX1kkzq-3Cvg,68kpmZBEb6x7wG1HBeLQ3g,3,2016-12-08
FLuUTpIwgSfdmfgJ2_RuBQ,oF_vwmhGi-JechfnimM60Q,68kpmZBEb6x7wG1HBeLQ3g,4,2015-08-17
Rgn4QvhbS8ct5jKjRS3Pig,SVzf4xxZHklYgukKOcdZqg,68kpmZBEb6x7wG1HBeLQ3g,4,2013-02-27
6mmr-3igeJR1R4IxoUiqxw,vD3SlGUpVR2lTBBIhkusAw,68kpmZBEb6x7wG1HBeLQ3g,4,2014-04-26
Y6AMIeCAUKreeND-R6z9tg,aJbTrOFx7MEyAJODn7gFOg,68kpmZBEb6x7wG1HBeLQ3g,3,2013-01-30
rJscNDUTU3KYhxL8WnYQ-A,NfU0zDaTMEQ4-X9dbQWd9A,68kpmZBEb6x7wG1HBeLQ3g,5,2014-06-25
_4q9exPpiHRggh6l7QvYRA,9OYlUJNM5z39Qr-hSyKGRw,68kpmZBEb6x7wG1HBeLQ3g,5,2016-07-03
chB51ocz89U_fmdIPJ8SVw,f_99qFbcLJQgJ9Q5O60aRA,68kpmZBEb6x7wG1HBeLQ3g,5,2014-12-17
RHW_aAPMHchx-yFeli2eHg,_hmAJ6q9c7NVDnTgbrrTiA,68kpmZBEb6x7wG1HBeLQ3g,3,2014-01-02
jCT5CAq186F96g9taHqJrA,vJ5wrLnxSOPcR8a8jScGkQ,UtyW9cHs9Z8vIEt8I9aIeA,3,2012-10-27
Y-LW7JnPAWPutrA24pxHRQ,PdkCws6zLuVOx8o2lp6L6w,UtyW9cHs9Z8vIEt8I9aIeA,5,2015-03-22
w0BT11ILEyO77KLKeEdbow,hOzXz1JJXyRxfj67y3oVYw,UtyW9cHs9Z8vIEt8I9aIeA,4,2011-11-11
AKR1B0OIDkdzNqSbaWuF-g,4vyIItbdZ80s0HVlGhAJdg,UtyW9cHs9Z8vIEt8I9aIeA,4,2012-02-05
wePqgFytmtO9Vw4TVsBKmg,cJ-ujlCWP0i1UZXSH7F3gg,UtyW9cHs9Z8vIEt8I9aIeA,3,2011-02-20
-QVWSIQkW_pErQl42Pv4Bg,Z9DmK2AkOnumdDkXwwI40w,UtyW9cHs9Z8vIEt8I9aIeA,5,2015-10-29
4OnN8ZiRlRsm4DpEA37_rg,IZ08NiyIBv2bwF1BF4oDkQ,UtyW9cHs9Z8vIEt8I9aIeA,3,2014-11-24
Yd-RVPLW-t0s2Tbvarld5w,nF2TR0yfB2tx3VzAMvdlgQ,UtyW9cHs9Z8vIEt8I9aIeA,2,2011-05-13
jB2dJiA3rVqfPYXwjQ8t0Q,QWBHzIoIFvab0g8QR3V4Ng,UtyW9cHs9Z8vIEt8I9aIeA,5,2015-04-08
fA50JTPyRB8sZPHzpRyo0w,0cTnc4Rb4iRWbZZkQ7XK6A,UtyW9cHs9Z8vIEt8I9aIeA,3,2012-04-08
D5TFY_8DhHFzjPoMam6rsQ,FuqyaBpa3nLNTDIwDRnOXw,UtyW9cHs9Z8vIEt8I9aIeA,1,2014-11-13
F5vgnQOJrSqEnjy539B5cQ,LTqfacye9IvTB3TC_O0K3Q,UtyW9cHs9Z8vIEt8I9aIeA,3,2012-08-26
ht-7vZKHkIONdLenGf2ZaA,i6nzTfZ8TRckJOGgZIpr5Q,UtyW9cHs9Z8vIEt8I9aIeA,3,2014-04-11
LcPu1SOvBLjDTH0ebfuHLA,Jv1N4dr8Auo5PtssZZF5jA,UtyW9cHs9Z8vIEt8I9aIeA,4,2016-04-07
SljSQxkcFhLQrEquUq4R2w,z0R494JwBcMDVt41_B2jPg,JkQSLe_rBftbTJdZuQFlSw,1,2016-06-13
D1y5ly6uc4ORDHOxCS4mvQ,nF2TR0yfB2tx3VzAMvdlgQ,JkQSLe_rBftbTJdZuQFlSw,4,2014-01-10
KIftJvLAtHEKt4vhohQSAQ,YfzxeQLLeetQNDLylnnRRQ,JkQSLe_rBftbTJdZuQFlSw,5,2016-06-22
Yb2TvLjVsKj2SZILWm2xWQ,-NycZLw5rPxqwrkKKI-83w,JkQSLe_rBftbTJdZuQFlSw,4,2012-02-09
g88_X0I70249fOZ2NKpkIQ,s7Li3jXlJxtUZ9d3jgVIqw,JkQSLe_rBftbTJdZuQFlSw,4,2014-06-29
Vju9jPNuufPjpNX_AuXxRA,VTLRv5RsJR-NU17JP9vhZg,JkQSLe_rBftbTJdZuQFlSw,4,2013-06-11
oM8tCz_0yXN1nYR489yQ0A,8J0GsWxP6S61TIEa9-2kug,JkQSLe_rBftbTJdZuQFlSw,5,2016-11-17
83GFCW-qYeJWOLNl04RWgg,jQkVuGd6bggFlLzKc_BWcw,JkQSLe_rBftbTJdZuQFlSw,5,2014-05-12
jZnqGVTPJjhkXvTVKUA_lg,UeYLQxnzX2Al3UUkEmWPvQ,JkQSLe_rBftbTJdZuQFlSw,5,2012-01-21
s7du9avKR2e9PHw05qmQCg,5ohCK4VfnbxMq66kzFEkPg,JkQSLe_rBftbTJdZuQFlSw,5,2015-05-01
c3qERGCH7wL6jwJv7rc03Q,gTNJye4cSFmYfdBQAwcTTg,JkQSLe_rBftbTJdZuQFlSw,2,2015-08-23
zoiAzX8snfo1Z9yiLWDZ1A,Ozp9AQ9EOaw3ZQnVE6TDFA,JkQSLe_rBftbTJdZuQFlSw,5,2013-11-01
myuKbSq9sUsfWa0s_Cufbg,mdmFPUq98OtP8BQ4fCs8wA,JkQSLe_rBftbTJdZuQFlSw,5,2014-12-04
9dLgYThnuyiWMSm8yEREvw,-822bzeF5x6uOKSuTDgabA,JkQSLe_rBftbTJdZuQFlSw,3,2011-07-28
IuTQaaxlCoCf2ct8BGMOEw,_APFGZ4TELaE5TdrKz86qA,JkQSLe_rBftbTJdZuQFlSw,3,2015-09-26
uP5KuAsL51CfpLqB-seE0Q,dv4iWpnL_-aCdZkkLXI1Aw,JkQSLe_rBftbTJdZuQFlSw,4,2012-02-05
LSl2LOT9grfig_9aLxHFXA,OVOoEO6x1ZFP65hX1NRrPQ,JkQSLe_rBftbTJdZuQFlSw,4,2010-03-15
NEA10RIxwa5rZnMYtAjSVw,hLVq7VSJBHZwqurwWoCmpg,JkQSLe_rBftbTJdZuQFlSw,3,2012-03-16
23cslr_vvP1UXeRxT0_L_g,NAZbDQ6gHYt0UArXio-ydA,JkQSLe_rBftbTJdZuQFlSw,1,2011-09-21
lLGy0ZcBnr8DfQCYF4_9TQ,jHX2qMpRIg-W32vJgi50lw,JkQSLe_rBftbTJdZuQFlSw,5,2010-10-05
Y_lH0dulxMREe3DqfIjH8g,YYDXkxkKI5gqdDrnT5YxFA,JkQSLe_rBftbTJdZuQFlSw,5,2014-02-09
_B0RuAZyLbld0Mn4nXK5HA,cp-rWPVqlGyuroPKoBefYQ,JkQSLe_rBftbTJdZuQFlSw,5,2012-09-04
FfYhKQNSIss0R3PjFTCokg,0pDOezWY-qdoLatGxOu-jw,JkQSLe_rBftbTJdZuQFlSw,4,2013-02-09
7oQSR5Uk5zHWzg3y-XnWGQ,XDqKLhSjjletTLsJ4JENsg,JkQSLe_rBftbTJdZuQFlSw,4,2014-12-08
rURVwfXN9EbZ93EN11xKLg,wi3P_JxFvsAAe9l_HOGjPA,JkQSLe_rBftbTJdZuQFlSw,2,2014-10-05
nvqAilJpWcSWYsNSUTBikA,Y67nsCp58gyaO6c-xCTX4w,JkQSLe_rBftbTJdZuQFlSw,5,2017-03-16
UfK3WlAU0DMBwGuYbPSNjQ,9IOOjwmAjEbKtbkX7rx93Q,JkQSLe_rBftbTJdZuQFlSw,3,2015-10-19
f_MlXH1Kcs1fbtL3faPdRA,kJO_EOBfA16-OzcBWGrDdA,JkQSLe_rBftbTJdZuQFlSw,4,2012-05-05
j6Pejvn8bFPJ4cN-95Mivg,hoC4T4S_ZchUtRw6YSKv7Q,JkQSLe_rBftbTJdZuQFlSw,3,2017-03-14
nRtpzVVrgshAB6OPU0PTzQ,kHGRDaZt4nHgNSJcjOTDeQ,JkQSLe_rBftbTJdZuQFlSw,3,2010-05-04
cMTNFAuTi_c1ZwpXWr-XwQ,duML0VBdtwYr8BxXvktX8g,JkQSLe_rBftbTJdZuQFlSw,4,2010-02-02
5zScD8OEMDYkYPzyN44Iig,xAdjcTLnL5fPzshFhXRDDA,JkQSLe_rBftbTJdZuQFlSw,4,2016-06-18
yc4S5q5DKPYrUSQusdQ8kQ,3lbRiwttEhyEW9Y2ZJK83g,JkQSLe_rBftbTJdZuQFlSw,5,2016-11-12
YHRPF-DmRtWjb0-9egjCSQ,PrwnAL82LL4Ewt_wJpHWCA,JkQSLe_rBftbTJdZuQFlSw,3,2010-10-22
butNgGhUP5Y-B4_Dou7G9w,ht6gPxpBBHtUxus7VlRasg,JkQSLe_rBftbTJdZuQFlSw,5,2015-03-02
uXYqegPiHGiINWibOmAwvg,a_YK0bJ5cPoOKH57GzGROw,JkQSLe_rBftbTJdZuQFlSw,4,2014-07-28
EQTEIb5AsaLrKuJO1i5uyg,XiI5xGq5FxWIwDnc58geVw,JkQSLe_rBftbTJdZuQFlSw,2,2014-03-16
0qhPqJ8wX5BpU14n-qOW_Q,Msn7SSwdIj7RG9C3WEEc0w,JkQSLe_rBftbTJdZuQFlSw,5,2016-04-19
DekZcXsbRm8YzgIaJHKnjQ,XhtMmcvMN4h9NF4C-eGD0g,JkQSLe_rBftbTJdZuQFlSw,4,2017-02-13
4oFkoKTn-9EHsM4DY29cvQ,DxsZCsQXTN7vcVUwtGlN9g,JkQSLe_rBftbTJdZuQFlSw,3,2014-07-04
13bjha1cnCIIIVFLrNstTA,HbyOjRQWRCysfdPY_vrwKg,JkQSLe_rBftbTJdZuQFlSw,5,2016-12-22
es8nq5JmWkyK_p5hKNkWyA,RMFtoQ2Hjzxcq9AoFt3FxA,JkQSLe_rBftbTJdZuQFlSw,5,2011-10-08
xeNi493o4Xc5L7jGZsOfuw,5QFws6LKMCZCgKHl8WR1jQ,JkQSLe_rBftbTJdZuQFlSw,2,2012-05-21
672chiEODLPGzOYWUcuN9w,xUxXl1wxsnTtzjhM8hnM1w,JkQSLe_rBftbTJdZuQFlSw,5,2017-02-25
JTUW028wO2YNXp833vwp1Q,zLfLGCBArA6jZd36leNnFg,JkQSLe_rBftbTJdZuQFlSw,5,2013-12-10
UOn6V58C_f_GFS0KUO0DnQ,XF4QVTTq5NpzOyhGzvJlEA,JkQSLe_rBftbTJdZuQFlSw,4,2010-07-09
GpoSEyFKrKWDM8e4boNvuQ,PPTV5ry-LXvA1lEQMosdow,JkQSLe_rBftbTJdZuQFlSw,4,2015-09-06
NW9pr4D7doKVr4vZLO4RwA,An8Q0oLP_2juwErLw90L8A,JkQSLe_rBftbTJdZuQFlSw,4,2011-09-20
1-sSIdfAxtpjr0FSsQt31w,-t6KeBikcXfsovbS6JnW-A,JkQSLe_rBftbTJdZuQFlSw,4,2013-07-12
xBJCAx_qI2Yb_GT6FU4k0w,lEw2VL9JCDFk3R5NzahqnA,JkQSLe_rBftbTJdZuQFlSw,3,2017-01-09
WSadz4ZG5y0eM7RogCkhSQ,Md_3mXs1o9cpLIg2Pc8BVQ,wnyMhlR5KCWkTCzQ1_gOUQ,4,2012-03-13
N6H0USJ-5UNuRGEMcPEwzg,cgFYpCzVSywxod6B18mqjQ,wnyMhlR5KCWkTCzQ1_gOUQ,5,2013-05-05
PHt3435Yp375f2ezJVsoVg,T76-jKiHe5Fz5qTjQQlWoA,wnyMhlR5KCWkTCzQ1_gOUQ,5,2011-10-10
RokSuaZFkXnSogWfAC9Wdw,QS2fLDJTylluRXUTmHiY3w,wnyMhlR5KCWkTCzQ1_gOUQ,4,2011-07-12
BdYnYDY_jP3EgBqlMqSY9g,DRlIsW15Zn2qwYdOuhHlsg,wnyMhlR5KCWkTCzQ1_gOUQ,5,2012-06-27
GdpK6wVmDrnuzP649ys9-w,vIZfVID4wIUAxWkDrve5Vw,wnyMhlR5KCWkTCzQ1_gOUQ,4,2012-04-13
1y6lgNE-3Yc60HzvWAlYqA,wKYcj9gSgzRfTz0km9opoA,wnyMhlR5KCWkTCzQ1_gOUQ,5,2010-01-27
umbRc2CmTFCmBfNVDJWDoA,3c7UcQt-6VTaWLRkfsE64A,wnyMhlR5KCWkTCzQ1_gOUQ,5,2011-12-31
4YguWQExPy_sNmhnsyGKrg,aFywM-XZAopAIBgITvCaFQ,wnyMhlR5KCWkTCzQ1_gOUQ,5,2010-10-01
iwk-drOoFDZan95mfJp0-Q,25QzG8_MT4zr4JiglZI8dQ,wnyMhlR5KCWkTCzQ1_gOUQ,4,2010-08-09
wKm2kc7iOJ_netJTHWu7bQ,xAdjcTLnL5fPzshFhXRDDA,wnyMhlR5KCWkTCzQ1_gOUQ,4,2014-05-13
VqsGzAtUVo6Mx_sXLvOnsA,An8Q0oLP_2juwErLw90L8A,wnyMhlR5KCWkTCzQ1_gOUQ,4,2010-11-01
kJkuQ-M1rRqdhrwYnP3zJw,iNmnShBJKoqqNbzWaP_yqA,wnyMhlR5KCWkTCzQ1_gOUQ,1,2013-08-27
uKqh3dK4cpmpywgNFFOFag,1zeS9uLQ6Dc3mhtIUjKMbA,wnyMhlR5KCWkTCzQ1_gOUQ,4,2007-09-22
2Ko6oAP7cxyqSzx0sHX06Q,LHVZ_e3Y8jSKpWExIBD5tg,wnyMhlR5KCWkTCzQ1_gOUQ,4,2012-09-05
aRYkehwJAZlSpgnCIyn30w,rQaSxi5bNINL8jo9AUK05w,wnyMhlR5KCWkTCzQ1_gOUQ,4,2011-10-26
puH_7DHnGEYvk-Wg5oiF4Q,NCdm2x9SNp0dl5xHsj-LzA,wnyMhlR5KCWkTCzQ1_gOUQ,5,2011-06-14
QwDL4b37Tw4vhsduTVUzfQ,G8aVFrfBU0JDTI3kZJ6miQ,wnyMhlR5KCWkTCzQ1_gOUQ,4,2010-09-05
vRbYdVl1mkHfgBn1QnYfAg,7yqrpYxl2cJ4_jqOIa9Z2w,wnyMhlR5KCWkTCzQ1_gOUQ,4,2011-05-12
78kxI3b9NCfcC-TAekcx3w,jHX2qMpRIg-W32vJgi50lw,wnyMhlR5KCWkTCzQ1_gOUQ,5,2011-12-31
PiOspjivw5iKOnbXD1HIiw,-wYnwsNf8Lpw8UlY0ALApQ,wnyMhlR5KCWkTCzQ1_gOUQ,2,2013-10-29
_vOHmwzbyG-J2b_aLC1ONA,xpkdFgOVRX43fV0begAaOQ,wnyMhlR5KCWkTCzQ1_gOUQ,4,2011-10-27
eFk9AzFIc0MsmU2clcCbIg,gpV4qU5swBe2Eo7rRDEzjQ,wnyMhlR5KCWkTCzQ1_gOUQ,5,2010-04-28
UZBv7JyFdKfEQsumUul-aw,Y05-fFmlUPn4CNL340kweA,wnyMhlR5KCWkTCzQ1_gOUQ,3,2012-03-24
GxXeP-shgaA85sqc2YxQcg,3rJphRKgTrhtu12NRJTUEA,wnyMhlR5KCWkTCzQ1_gOUQ,4,2010-10-01
BzqO2zZgCsQbrwC1AVY2ng,dt9IHwfuZs9D9LOH7gjNew,wnyMhlR5KCWkTCzQ1_gOUQ,4,2010-10-16
WaeNW2yZcJLRc0rWDcUXYg,oiMbJahNrBDmQWWeqxo1hA,wnyMhlR5KCWkTCzQ1_gOUQ,5,2012-04-07
cz2qZJxQ5i7oIBFm2cNYfg,hy4uEHgITEfzxrXzyDhCRg,wnyMhlR5KCWkTCzQ1_gOUQ,4,2011-10-04
hw2KBYrVa0ZmNHcBIuzLYA,W7ZFD8xThjOX7_O0FDH5kA,wnyMhlR5KCWkTCzQ1_gOUQ,3,2012-07-24
yqBfDKqo-uJXItVPwce_IQ,ZSevQHDF3hSFtLs828RdFw,wnyMhlR5KCWkTCzQ1_gOUQ,5,2012-11-14
-Fg5I-YjAB-fFIRPECNgSA,cp-rWPVqlGyuroPKoBefYQ,wnyMhlR5KCWkTCzQ1_gOUQ,3,2013-11-05
AtxXypCb33sQ3fahKqWH-Q,RWGJvGak18-mXGYQo5wFUA,wnyMhlR5KCWkTCzQ1_gOUQ,5,2010-08-10
E1FbOW0iAxBnmv91aXk2Lw,dAmpIz8WbcERCdZXiik_ug,wnyMhlR5KCWkTCzQ1_gOUQ,4,2010-04-24
ClO8NPnP0VpLgCA0Qmajmg,VOUnXOlll52vwQcJK1tm8A,wnyMhlR5KCWkTCzQ1_gOUQ,2,2012-03-28
Is6DEkDgYtVRJq7WU9xhpw,PAv8I5hiJxGDYyI3XsQb1g,wnyMhlR5KCWkTCzQ1_gOUQ,5,2009-09-19
TNpU3FOooDxzpFJmulcVrw,2okpIacY8GEyuSwsdWolDg,wnyMhlR5KCWkTCzQ1_gOUQ,5,2010-08-18
PfsZP7GFnxfoq14Tdj3FDw,zISSIzkNWqBlPfZ_YvWD1A,wnyMhlR5KCWkTCzQ1_gOUQ,4,2009-03-02
YoxuAyBab4emjHtNhH8URQ,-HLE-x7Lpkfprd6er-JFGg,wnyMhlR5KCWkTCzQ1_gOUQ,3,2012-06-11
er3prpw6lFG3p_6hUuVeZA,IoXcxiUyJRZbbUu1dpCw7g,wnyMhlR5KCWkTCzQ1_gOUQ,5,2010-01-12
yHcTmTim-mP8aMn4joHkQw,AecE6t97JJRjuRVqFJbkew,wnyMhlR5KCWkTCzQ1_gOUQ,3,2010-12-06
oTYjU20nNCzio0PC-3BpeA,zHseuNq_3b246ZgzcY8BXA,wnyMhlR5KCWkTCzQ1_gOUQ,3,2012-01-20
ovXqLNtvpYWIQcA1ZFMKGQ,0OhcNToaDdLU0vS7uPkYNQ,wnyMhlR5KCWkTCzQ1_gOUQ,5,2012-04-26
rSf2Yqd2ivmgdZomF0lm1w,Hi10sGSZNxQH3NLyWSZ1oA,wnyMhlR5KCWkTCzQ1_gOUQ,4,2012-06-17
yLJcEeMM1fJBeDQXmzbkZg,tx7RTGrlLKBG9c93lnio5Q,wnyMhlR5KCWkTCzQ1_gOUQ,5,2007-06-25
tF4JZCFhfxtt_RGadHlKaQ,16Ckf6oyph6N2s8-4lBqlQ,wnyMhlR5KCWkTCzQ1_gOUQ,2,2012-03-23
8KFeLxeAFxz1H4AVKqucnw,Kgxvv4DFWimTD3DlBhjbmw,wnyMhlR5KCWkTCzQ1_gOUQ,5,2010-12-30
9OWabNdN9UqPMYdQbKtWFA,Nwc26t96TlTijEK2RZd-ew,wnyMhlR5KCWkTCzQ1_gOUQ,5,2012-11-12
mHAyNp_7oB-SdhRUScYrYQ,QyScH8Ef-7RosWQch4Ikcg,wnyMhlR5KCWkTCzQ1_gOUQ,5,2013-09-04
EVpCq4XDSrdWBqbfZHdrtw,v0xZ8q6i-m4QRoZJpu0YSQ,wnyMhlR5KCWkTCzQ1_gOUQ,5,2010-09-03
LPReXIQhy73mngV5c8j_zg,ns4BbYwSwX1cdY7z2uU65A,wnyMhlR5KCWkTCzQ1_gOUQ,3,2011-08-19
vqe1cEgvjpP3cv2puc_ltA,GhpNPP4dHWXtlYgDomVklA,wnyMhlR5KCWkTCzQ1_gOUQ,4,2013-11-27
C7Wlz9XNw-ee2uA0Y6UMVQ,hqrO0l_MF7P9MuUtexj4Dg,wnyMhlR5KCWkTCzQ1_gOUQ,1,2011-11-09
TL8ybuTPpDGYKzDXk1p7XA,WL_U3MBUfTkeHL9lYxoleg,wnyMhlR5KCWkTCzQ1_gOUQ,3,2011-06-27
k8QqCv7QT2B-6vL5eaLN5Q,ey-4MP3wXg9byW4QFj2_dg,wnyMhlR5KCWkTCzQ1_gOUQ,4,2007-06-28
cqJ_tYELxkbW7UKOlZoE2w,Ytjon2aVUm09CMdfGJxZYg,wnyMhlR5KCWkTCzQ1_gOUQ,3,2011-06-26
zjbzt2ppOKVZgDULU8Q1gg,NfU0zDaTMEQ4-X9dbQWd9A,wnyMhlR5KCWkTCzQ1_gOUQ,4,2012-06-14
CY7VGT3jZnTirLWIeeO82Q,Xxvz5g67eaCr3emnkY5M6w,wnyMhlR5KCWkTCzQ1_gOUQ,5,2010-08-20
o1i9EB5KbmsEwsmp6AVUfA,7ggmbs6tfeoGuKU0FYJBqQ,epAifIGqwj5oFp5MV8kgiQ,3,2016-02-22
muPjG5C8FE7L3WmCTtNenQ,pelwr_tvMjfMJbkxT8pt0w,epAifIGqwj5oFp5MV8kgiQ,5,2015-11-07
2z1lMHQODd5VCriOYm3JkQ,SEjTiFWh_a3g-yGAIVgUoQ,epAifIGqwj5oFp5MV8kgiQ,5,2016-11-14
JBQTSyFwTFJux0p86KehUA,dBOD0jCnRXWGzxRAAle99Q,epAifIGqwj5oFp5MV8kgiQ,5,2015-09-24
qrMbo_7MwCKzGvHYWk4ROA,VfNJD1BrDjfhknhdWcRODg,epAifIGqwj5oFp5MV8kgiQ,4,2015-06-12
VeEEjUHAl91Kfz4oE4M6Zg,NqS05orB1_x056QRJJgbjA,epAifIGqwj5oFp5MV8kgiQ,4,2013-09-29
Xi9CltDREZ-fHQwRBbszxA,XOYOtGcJaddJkeH4JygokA,epAifIGqwj5oFp5MV8kgiQ,4,2017-06-24
Pv14G_vpnsCuarn4ll8TKw,90oxM5BKLhcqID8kKlK3wg,epAifIGqwj5oFp5MV8kgiQ,5,2015-05-29
31um61vGfiubMt8P9Fe08A,Z27fERSsub99cZNbcJHBDg,epAifIGqwj5oFp5MV8kgiQ,4,2017-07-18
WeeBtU5WlfsgTLNox5uEow,t4LK0rWvbvYMIgQTUycUYQ,epAifIGqwj5oFp5MV8kgiQ,4,2016-01-10
kYxoTsUppVhjZroZqxIm9Q,EEI1wjfuZIFshDl1ue9N8w,epAifIGqwj5oFp5MV8kgiQ,5,2014-08-04
OEuEh3ZuKjeJJ7nShns18Q,NAJKMIsNp73DrQUHrm_JUw,epAifIGqwj5oFp5MV8kgiQ,3,2017-04-05
dB4fXESal3suZdvCPZbOIA,MFcuVB6AAe8NbXgjWDiP7g,epAifIGqwj5oFp5MV8kgiQ,5,2017-06-24
f2VTu2dK58wWIolNJZ-s8A,W5W2OvFid9gJQviYN7IaPw,epAifIGqwj5oFp5MV8kgiQ,5,2014-02-01
KIFlJa1KOC-HZ1764xFp-Q,gFz5GOyvexsJ0jvXn8Lnwg,epAifIGqwj5oFp5MV8kgiQ,4,2016-05-17
